2.942283,3.245740,12.407100,83.673607,102.059479,111.395454,0.354319
3.079315,2.753703,12.286986,96.789635,98.181480,114.990623,-0.793263
2.735252,2.495260,12.697631,95.330765,94.987091,110.574043,-1.047238
3.199642,3.179461,13.708911,87.212486,90.498154,110.160622,0.214390
3.339108,3.251143,13.867818,95.863197,84.984718,113.645798,0.018743
3.320065,3.022753,11.693695,92.930626,89.399361,113.463493,-0.083246
2.792962,3.004177,12.085562,75.874359,99.993393,118.296806,0.590643
3.746240,3.297751,12.949226,88.736275,91.857613,121.200203,-0.002409
3.679137,3.588532,13.774473,88.103325,89.115532,123.234085,0.035549
3.174623,3.206697,11.748678,79.603630,90.339272,118.963654,-0.683272
3.196245,3.288041,12.988746,98.484024,94.767769,125.724640,0.190971
2.980265,3.431063,12.714182,99.121017,81.287369,113.785187,1.011810
3.063042,2.994880,12.310991,85.433487,85.503860,114.573387,-0.444447
3.435038,2.888570,10.851519,90.137741,91.870323,122.077499,-0.672079
3.349038,3.303123,12.154317,91.504745,91.305870,121.001152,-0.312811
2.968956,3.223551,12.221367,81.462906,94.214951,108.375244,0.129181
3.632092,3.205633,12.310272,95.549446,86.662201,128.773499,-0.033214
2.529721,3.283820,10.347137,88.272202,96.942352,118.772995,-0.601813
2.790132,3.180883,12.363103,95.151100,73.552864,110.656677,-0.453177
3.190478,3.173933,11.856894,88.487549,88.762276,113.963058,0.082754
3.405173,3.322901,14.537917,90.674316,90.298210,119.914047,1.109056
3.226742,3.300131,12.551461,83.290665,93.219849,113.684158,-0.272963
3.403010,3.568304,14.496780,89.899269,89.081985,118.260124,0.686354
3.548453,2.843225,11.752323,90.404686,98.096512,116.010849,0.643533
3.254532,2.795032,11.420554,83.989822,81.452026,107.861137,0.211275
3.016490,2.739609,13.023542,92.222252,93.957253,119.105629,0.594246
3.001832,2.849839,13.025902,78.264221,102.118996,124.867775,-0.076551
2.924254,2.958178,12.424639,98.178329,88.539574,107.685585,0.675767
3.348697,3.594309,11.483281,85.473129,93.600525,132.949738,-0.654437
3.502234,3.075103,12.015456,89.542221,89.693825,118.727776,-0.506861
3.468408,2.736958,10.757481,90.241791,90.600533,120.559708,-0.735212
3.043643,2.891509,14.030162,84.795631,93.509750,113.884125,0.522144
2.960870,3.682023,12.072215,90.729080,92.045296,117.632019,0.508201
3.287788,3.291156,12.154448,92.148994,89.215027,119.478249,0.391402
3.338404,2.980952,12.996059,97.741142,79.890785,122.499916,-0.310563
2.742789,3.387141,10.806841,89.039742,86.326393,113.180099,-0.612728
3.077521,3.389968,13.628088,87.759460,96.966248,123.913254,0.608448
3.366491,3.563694,14.557583,91.916542,91.315613,120.968307,-0.298017
3.377745,3.298934,12.229277,86.320839,89.066704,129.801559,-0.504289
3.186924,3.366944,12.894416,91.036339,99.862518,114.984596,0.605794
3.216290,3.202045,11.914929,93.458633,90.102989,119.127060,-0.066507
3.145103,3.002312,12.802936,93.243576,94.086243,109.404655,-0.683444
2.885731,3.078779,13.399594,82.581131,97.237419,111.364090,-0.677503
2.971778,3.549597,11.724444,90.474915,85.197929,116.448662,-0.599621
2.832944,2.829811,12.485106,87.154366,88.094391,114.185478,0.033973
3.257709,3.140831,11.242476,95.283249,90.802101,123.500977,0.716012
3.192704,3.021801,12.739749,88.553978,92.021034,105.833649,0.009443
3.067178,2.927683,10.840210,90.475052,94.994377,121.768768,1.113985
3.408364,3.176408,11.127465,88.979019,90.391663,127.094101,-0.000816
