3.023483,2.984028,10.167621,83.547905,93.990814,127.802452,-0.417066
3.160181,2.705762,11.348002,88.632744,80.723190,115.365578,-0.221120
3.104190,3.042943,11.844090,101.882408,92.869804,121.165993,0.925909
3.166378,3.299901,13.364933,91.830643,88.593613,117.701065,-0.255872
3.262760,2.904937,11.493361,83.951462,83.748566,123.190697,0.742117
2.724250,3.007612,11.004704,86.808617,80.271507,111.486351,0.458024
3.380704,3.109455,13.133360,87.216042,90.136772,125.456413,0.063476
3.389340,3.121108,13.356115,87.405884,90.744728,124.731567,-0.250711
3.060274,3.248055,13.408203,88.782722,90.392097,119.453011,0.036227
2.948809,3.245397,12.772949,86.401505,84.921623,118.365738,-0.149681
3.171499,2.890880,11.913669,82.357445,86.803398,115.918083,0.477938
3.181845,3.220781,12.313078,92.402161,83.872627,119.391937,0.343124
3.100100,3.167315,13.252118,90.112404,89.658180,120.817657,0.917531
3.117822,3.128240,13.212090,89.322746,89.741875,119.704941,0.536065
3.378251,3.008131,11.778198,86.754936,87.781456,123.148880,0.070929
3.232154,3.028548,11.648226,91.542839,92.725800,120.464386,0.447650
3.116887,3.161542,13.549149,89.453316,90.437782,119.154350,0.422425
3.073319,3.156862,11.450743,90.709473,99.003815,124.886475,0.618078
3.286244,2.944713,12.409608,80.851151,90.889366,118.131691,0.933712
3.516659,3.008005,11.832850,94.378929,89.394424,125.338684,-0.211074
3.194539,3.141700,13.746316,89.095131,91.058769,120.275955,0.446084
3.845335,3.017610,10.397942,99.104340,94.126297,146.397812,0.564031
2.730251,3.213881,10.809186,81.572334,98.459526,119.058380,0.665201
3.214247,2.965566,11.867273,100.534195,84.736565,124.105118,0.001636
3.141505,3.136398,13.550920,89.309273,90.080551,119.602470,0.719890
3.188341,3.081676,11.750920,91.058395,92.205246,119.871857,-0.050972
3.090196,3.164372,13.452486,89.629814,90.014923,120.025414,0.988241
3.443313,2.998081,11.611525,91.948387,89.057152,123.499573,-0.141994
3.086559,3.149352,11.613537,89.941826,89.837952,120.199089,0.565963
2.686298,2.820942,11.335497,83.334198,78.990028,109.801003,-0.620986
3.024609,3.106811,12.057137,81.285736,91.786140,117.975616,0.618626
3.809836,2.910106,10.007541,96.487869,90.099434,142.805267,0.256752
3.261988,2.877150,11.617735,85.296379,86.217102,119.744476,0.628702
3.270564,3.071240,11.945221,87.315865,91.092796,119.157791,0.167324
3.042649,3.253767,13.233838,90.565025,90.538361,122.367241,0.808196
3.287101,2.916773,11.460381,86.727036,87.829201,120.630081,0.953744
3.104259,3.233670,13.584885,89.679153,90.745781,121.626907,0.333042
3.208938,2.898950,11.819463,88.637459,84.326942,114.761307,0.162523
3.124061,2.908329,11.792284,87.917084,78.486992,118.437447,0.608475
3.306717,3.116015,13.146200,86.715836,89.451340,123.551201,-0.956561
3.269512,3.223844,12.885160,85.029640,87.960403,124.229294,-0.420865
3.335226,2.911378,11.412406,86.611420,87.080803,122.579033,0.741041
3.358421,3.017732,11.600467,86.949684,84.555412,127.867683,0.799614
3.134743,3.151734,13.481540,89.317078,90.088165,119.606544,0.244047
3.328932,3.057336,13.337745,85.397316,96.373367,123.006325,0.444887
3.354102,2.910999,11.303855,91.103668,90.169449,121.564377,0.722845
3.280394,2.771756,11.894379,92.572372,82.610664,119.910057,-0.068439
3.080637,3.198805,11.691723,90.178284,89.875885,120.766914,0.170336
3.402642,2.903349,11.313589,91.843216,90.584770,121.987221,0.630755
3.123803,3.144398,11.683797,90.040962,89.751877,120.452965,0.632931
3.079171,3.155485,11.597176,90.072319,89.981468,120.334908,0.593942
3.301409,3.054623,12.285600,87.279869,82.045700,123.168945,0.889732
