3.141776659,3.621898165,14.30794047,95.16068202,72.40513821,99.50909182,-0.771024618
3.301016555,3.509607156,13.06362023,79.13694028,95.34784896,114.8745556,0.636658416
2.997076551,2.76247358,11.44238482,78.28599939,107.8919552,126.437047,0.539654911
3.71811809,2.924254258,11.48758752,73.88019381,87.04448182,128.9616921,-0.282008536
3.681974014,3.010613061,12.47054268,102.2826687,73.24526768,109.0000244,-0.785116599
3.632189992,3.352065627,9.90522178,94.79839966,96.65255853,116.6859041,-0.25918255
2.986773553,2.867990362,10.45885713,89.99911368,97.47911612,111.6526318,0.565820563
3.67325086,3.392414265,14.2271114,95.83965773,91.11464491,102.085872,0.006638517
3.581883351,3.19388437,12.32392144,80.35075126,82.91342299,127.9499488,-0.281338447
2.783519329,2.875012364,11.17222181,103.2705904,79.07022928,138.387285,0.85095623
3.140659339,3.645779491,11.36012314,83.12534643,103.0707531,138.525694,0.973690969
2.898334932,2.657588862,14.56213937,88.97397603,73.12225452,112.2541666,0.597497203
2.595322984,3.234723598,10.82295904,93.47461145,94.89802595,104.9019242,0.753015484
2.832708458,3.196581913,13.93248012,90.17952584,92.49124106,104.8136296,-0.433391587
3.248921826,2.597204336,13.4007031,82.76357133,72.7338481,119.5997802,0.286444382
2.810127231,3.073794391,12.06699371,83.03239642,82.46955372,104.9872885,0.777146347
2.946564983,2.984373753,12.829044,90.63633829,80.25982019,107.5209468,0.869595308
3.518809911,3.355036468,11.46761827,78.5553632,89.59979152,100.3736685,-0.734852784
2.708950613,3.399844238,13.55707593,79.15641228,75.04147101,103.4921462,0.687189281
3.590067752,3.355540568,10.76482085,81.02902825,75.39551299,126.3455991,-0.24865475
3.284527343,3.205699533,12.380879,99.48089903,79.894445,128.5227183,-0.275475721
3.414914337,2.895980843,13.18243366,78.15579506,76.928741,114.0699055,0.624269427
3.219683664,2.974520438,12.29458432,86.67023223,90.16224526,143.0058382,-0.528087786
2.689662717,2.95347186,11.58296039,78.29164112,106.1785903,127.6247415,0.880772232
2.938785446,2.649081248,11.48419975,84.88649375,92.47591136,123.5790426,-0.513402894
3.774584022,2.621552927,10.16955396,105.2001988,92.29773069,130.4555337,-0.336060675
3.40522752,3.018659169,10.55592638,80.88394038,80.20421125,116.7775206,0.342711122
3.285353318,2.885984023,12.11842107,90.28225778,107.3342597,124.6659019,-0.290440223
3.662084905,3.54634557,13.45100103,99.15400448,73.75058336,141.5741758,-0.478898233
3.429766324,3.711282094,9.922751412,84.96292769,87.2444529,106.4880763,-0.450162797
2.982617004,3.124734387,10.51142802,87.14735511,93.80448412,122.5027143,-0.550765632
3.654514248,3.306027716,13.29959216,90.3231804,107.5589466,105.7539147,0.346430558
3.748744614,3.63256691,12.84832038,87.63430639,79.40852481,107.9626539,0.677615961
3.270197403,3.090891353,11.12464662,87.95117683,105.3569248,132.5040654,-0.560632384
2.582366489,2.696451865,11.00727973,94.64292723,89.70273419,140.8845019,0.512055258
3.011335854,3.619500369,13.4432791,79.69222061,79.9273135,106.7692952,-0.588087015
3.596636724,2.897036684,13.29460805,100.060492,94.32055231,121.2398379,0.407647957
2.796061022,3.308675061,13.5778594,86.57281734,84.23010333,137.6181685,-0.808995243
3.703054749,2.75119031,10.57429498,93.18159145,86.01707448,139.2880354,-0.556407924
2.812699003,3.114825313,11.57574445,91.04642544,88.08137365,125.8509234,-0.690105237
3.051692727,3.65871953,11.60780614,95.97963585,102.7162469,109.8365759,0.719580235
2.916430083,3.686789957,13.3461037,105.8872412,105.7559073,113.3082914,-0.27267115
3.63561658,3.620945134,11.81880533,94.937476,88.62796627,103.1875008,0.567262351
2.860674866,3.231269955,11.41481829,85.32158744,82.01487079,123.2373346,-0.145226749
3.303851923,3.211759522,10.18293527,101.5035091,107.6170222,141.8375042,0.904311343
3.219632194,3.149408413,11.18684617,78.59104162,73.31119278,129.1359175,0.467059202
3.679756659,3.592436795,14.74135764,85.68283808,81.39974279,96.00224776,0.395362402
2.812732691,2.530042418,12.99409969,92.72334962,101.776491,121.0596162,-0.349373024
2.955620749,3.109643103,11.28797867,81.73721338,93.47415324,138.1621605,-0.355295079
3.407064738,3.686218262,12.7511053,75.27796316,98.32561356,96.61644295,0.579540662
3.577234065,3.42189034,12.4315197,103.3059062,85.30555323,114.8602281,-0.589749916
2.852028034,2.733192071,13.71888651,86.36349983,97.30616885,127.8724505,-0.765952889
3.405976678,2.714427301,13.41096433,84.19038797,90.09506518,124.9236899,-0.953736598
2.680147759,3.115237109,11.17414008,95.67506166,99.48149165,142.9833689,0.287578937
3.082039421,2.546035795,13.20945713,77.33587076,82.09530903,140.1784078,0.546349238
3.445716994,2.80642767,14.38604876,85.34311244,87.49045512,139.1342606,-0.539690282
3.375041154,2.581556836,14.09537755,82.13077776,89.74871278,119.0107118,-0.824482706
3.118296135,3.275507817,13.14881887,80.48008196,89.83024278,128.2328844,-0.587231995
3.07737666,2.725296453,12.71499871,96.43934841,91.1011536,123.2313722,0.15976781
3.554943965,3.062265675,14.40078042,96.98812868,77.04254786,113.133009,-0.890369744
3.049722787,3.566472383,13.38744599,101.8758627,93.5354503,136.8844586,0.005681386
2.748897258,3.685303895,14.24787396,107.7744999,96.6854911,109.095918,-0.657894981
2.670620355,2.626730163,12.06269689,91.2030986,84.44332875,133.4216974,0.37377461
3.615135198,3.422415235,13.0959565,96.58526355,95.89081213,111.5313154,-0.964303033
3.715284579,3.755001257,13.13763278,105.1354782,82.17253662,100.326334,-0.368895214
3.142021372,3.334411517,14.45224861,83.58431176,86.21796422,114.3585188,-0.241967013
2.896286233,3.161399099,10.58975419,72.00909589,83.43855911,101.6669058,0.713898168
2.652989158,3.710704496,11.04452499,98.25867932,74.323269,127.213752,0.161859643
3.790992102,3.235048649,11.01502765,107.1552177,74.73369956,117.1486032,0.37288628
3.213066082,3.736792104,14.39877113,96.5130546,73.26873474,127.8593232,0.493860799
3.741982697,2.822407373,13.23614774,99.38628283,79.29819738,128.8811306,-0.68830298
3.120968056,3.702459796,12.48192691,74.6972643,84.33483718,112.6340888,-0.460976396
3.134369569,3.06188723,14.42220847,89.07524467,104.5365643,139.9497296,0.089656191
3.641727753,3.559507353,12.69227911,72.14171778,93.7762081,129.106932,-0.786300226
3.524263435,3.325024379,13.82890033,78.73714594,105.615503,99.99637959,0.400619563
2.642474407,2.570662816,14.49328776,84.04123664,105.6355739,113.2586984,0.76714373
