2.937428,3.251251,12.407359,83.673607,102.059479,111.395454,0.354200
3.348426,3.246078,13.870038,95.863197,84.984718,113.645798,0.018916
3.183508,3.293990,12.988746,98.484024,94.767769,125.724640,0.190776
3.443581,2.903605,10.845044,90.137741,91.870323,122.077499,-0.672069
3.351879,3.307032,12.152636,91.504745,91.305870,121.001152,-0.312821
2.973267,3.231606,12.221367,81.462906,94.214951,108.375244,0.129033
3.194443,3.177680,11.854986,88.487549,88.762276,113.963058,0.082711
3.238750,3.306733,12.548197,83.290665,93.219849,113.684158,-0.273250
3.402237,3.573498,14.498688,89.899269,89.081985,118.260124,0.686354
3.561446,2.834194,11.748604,90.404686,98.096512,116.010849,0.643281
3.511647,3.088166,12.010557,89.542221,89.693825,118.727776,-0.506980
2.968357,3.692924,12.070692,90.729080,92.045296,117.632019,0.508082
3.297618,3.306381,12.149998,92.148994,89.215027,119.478249,0.391337
2.741393,3.385422,10.806841,89.039742,86.326393,113.180099,-0.612728
3.367729,3.562114,14.559490,91.916542,91.315613,120.968307,-0.298238
2.961009,3.543328,11.726746,90.474915,85.197929,116.448662,-0.599613
3.405314,3.172192,11.128777,88.979019,90.391663,127.094101,-0.000820
3.114424,3.430792,12.127768,89.581444,86.776497,115.486115,0.999913
3.077246,3.265285,11.676604,84.369003,94.175842,114.519089,0.903503
3.424660,2.970507,10.626148,93.975304,90.351913,126.723335,0.377055
3.546470,3.291764,12.404256,88.310318,94.462860,131.853088,0.463142
3.102166,2.921942,11.368702,87.139809,89.692093,106.151711,0.156300
3.138116,3.252607,12.187181,89.363152,90.483200,109.664238,-0.228623
3.679396,3.249807,13.613451,90.305176,91.948006,120.713387,0.894687
3.124553,3.219466,10.955688,88.164284,93.623978,125.395973,-0.241795
3.355257,3.670473,13.444316,88.887291,89.963989,119.574966,-0.122324
3.387890,3.349734,12.252934,88.785530,92.357132,121.834480,-0.712748
2.715598,2.991071,11.080262,79.273613,84.916870,120.223122,0.923676
3.011441,3.123403,12.523461,81.630966,85.505974,114.535530,-0.069955
3.304454,3.253446,11.710151,92.653694,91.199684,123.859802,0.374985
3.367373,3.700550,13.708029,87.345467,90.174713,119.340607,-0.020320
3.278255,3.532558,12.776920,91.207405,91.462547,118.428406,0.146032
2.724411,3.387539,11.986181,90.124443,93.428276,120.743042,0.577316
3.452090,3.406778,13.133946,89.918556,87.772018,116.651764,-0.062760
2.960088,2.824459,12.036358,83.892532,87.025772,102.016151,0.896118
2.864645,3.273697,12.651960,85.780655,97.907471,125.230614,-0.908330
3.418279,3.593906,14.677358,88.320328,89.130341,118.761055,-0.616382
3.549396,3.211483,11.812697,88.668701,91.539154,123.999207,0.463811
3.488066,3.506706,14.633432,89.618286,89.941597,118.108406,-0.722187
3.331008,2.825385,10.498677,90.553894,91.358963,121.175018,0.110975
3.400538,3.093528,11.489039,91.278412,90.390533,122.292259,-0.045531
3.069942,3.041707,10.885067,90.372871,86.834412,119.102921,-0.363954
3.064898,3.136176,14.283104,89.732941,89.755753,120.129150,-0.828906
2.821120,2.779123,13.068066,92.272369,84.673904,117.687332,-0.230695
2.875674,3.411753,10.959049,84.832809,93.619766,120.838654,-0.955632
3.236652,3.737585,13.045687,89.348686,90.472084,119.955482,-0.923728
3.124255,3.110198,11.532961,91.582138,86.871513,113.725334,-0.575499
3.272791,3.358312,12.025630,86.032890,92.757439,121.352676,-0.179543
3.110117,3.369252,12.791843,94.491875,97.140579,113.663628,0.804449
3.139288,3.264297,13.120618,82.937378,87.348267,110.314613,-0.546158
3.371951,3.648502,13.640074,91.625114,82.945900,123.650475,-0.397892
3.528412,3.196155,12.821401,85.126389,89.644028,116.168350,-0.353758
2.820142,3.296419,12.349726,87.386223,89.166824,108.631172,-0.665877
3.607936,3.440028,12.658283,86.017754,93.880806,125.212059,-0.584171
3.282225,3.214931,12.327357,95.416061,88.207741,113.830475,-0.348859
3.524274,3.021817,11.713831,90.901978,90.052658,119.432281,0.995611
3.593152,3.176335,12.519069,88.895622,88.060516,118.408798,0.645084
3.069685,3.652919,12.460947,90.868362,88.043190,116.797691,-0.583327
3.417962,3.204998,12.236685,90.596169,90.713364,117.010048,0.755982
3.260926,3.390789,11.539495,89.926590,89.857887,127.280479,-0.303510
2.997238,2.958811,13.760908,84.068665,92.450607,112.003395,0.209172
3.489728,3.366160,13.037865,89.617493,88.244804,117.870277,0.162453
3.377968,3.207666,12.348701,91.208542,90.419456,115.245872,0.931150
3.331057,3.065966,12.284616,90.391998,89.531219,109.021164,-0.429629
2.985857,3.698439,11.786932,89.281326,87.457077,121.539131,0.549964
3.067012,3.698613,12.135672,91.870865,88.265915,121.437561,-0.829033
3.524245,3.444417,12.957361,88.555885,91.804008,121.104141,-0.024438
3.221175,3.295691,12.009588,85.127533,88.930679,119.968910,0.701367
2.935893,3.471161,10.762469,87.167915,94.431656,127.535965,-0.516211
3.406102,3.510154,14.593741,89.091484,90.021049,119.040527,-0.733040
2.632495,3.380938,11.404092,90.785408,89.470932,114.622742,0.391960
3.186618,3.146888,11.232501,89.394516,92.158783,122.188866,-0.207765
3.602724,3.113088,11.990455,92.100357,88.774063,120.942589,0.347338
3.322757,2.971816,11.532494,88.864532,91.574974,115.271889,0.068360
3.292476,3.571487,13.233847,90.822014,89.512833,115.376640,0.495262
3.500950,3.631307,14.638551,90.715515,90.850029,119.745018,-0.556421
3.216151,3.431686,11.021659,84.889832,95.287132,131.317535,-0.218052
2.972699,3.278845,11.764311,78.696510,100.651596,116.064758,0.701270
3.087588,3.497147,11.544347,92.805649,87.560310,126.386787,-0.771953
3.447942,3.370087,12.465582,88.414497,89.568192,122.148224,-0.005861
3.708792,3.428188,14.147370,89.060486,90.756660,119.488388,0.291978
3.105324,3.284086,11.977843,88.624229,92.690651,111.755753,-0.310733
3.683144,2.763986,10.977794,90.975861,91.360962,118.929047,0.267389
3.109303,3.555482,13.876211,88.676476,85.740845,121.157173,-0.963246
3.756961,3.165708,12.955395,89.201118,86.672600,119.259674,0.685829
3.572675,3.166581,12.405583,89.813454,87.870735,118.968056,-0.154909
3.646909,3.329173,14.035923,89.028534,91.790962,120.760712,0.742096
3.434001,3.013804,13.735415,88.253143,95.113899,116.932625,0.035462
3.222203,3.470468,14.571941,93.285568,88.632309,119.014214,-0.099151
3.672216,3.507233,14.832096,90.614502,89.200256,119.938354,0.070052
3.329284,3.417502,11.749692,88.648773,90.755043,127.173752,-0.056166
3.577236,3.535353,14.251954,90.212532,90.342499,117.745033,-0.275513
3.344378,3.098180,12.943975,99.555428,93.115181,113.207268,-0.510885
3.502196,3.512826,13.548558,88.514938,91.727661,119.794449,0.991536
3.273762,2.973793,13.105368,78.640442,94.811958,112.712326,0.456044
